indicator,location,eu_eea,week_end,iso_week,msp,f1,f2,ratio,source,hub,origin_date
ARI incidence,LU,TRUE,2026-09-06,2026-W36,4938.3367851442945,4872.8971206402,4808.32462050272,1.0134293137909498,extrapolated,syndromic,2026-09-16
ARI incidence,LU,TRUE,2026-09-13,2026-W37,4872.8971206402,4872.8971206402,4808.32462050272,1.0134293137909498,h1_nowcast,syndromic,2026-09-16
ARI incidence,LV,TRUE,2023-12-10,2023-W49,1431.085774079653,1587.67970481338,1761.40863862434,0.90136931885003,extrapolated,ari_archive,2023-12-20
ARI incidence,LV,TRUE,2023-12-17,2023-W50,1483.1263790115588,1519.04002219602,1555.82330790389,0.9763576715164224,extrapolated,ari_archive,2023-12-27
ARI incidence,LV,TRUE,2023-12-24,2023-W51,1505.8498895598425,1524.07493047584,1542.52054591171,0.9880418996785758,extrapolated,ari_archive,2024-01-03
ARI incidence,LV,TRUE,2023-12-31,2023-W52,1519.0400221960192,1519.04002219602,1519.04002219602,1,extrapolated,ari_archive,2024-01-10
ARI incidence,LV,TRUE,2024-02-18,2024-W07,1370.7468574822003,1415.11584573388,1460.92099056526,0.9686463914700432,extrapolated,ari_archive,2024-02-28
ARI incidence,LV,TRUE,2024-02-25,2024-W08,1463.2910550277572,1444.38345334445,1425.72016218309,1.0130904308267497,extrapolated,ari_archive,2024-03-06
ARI incidence,LV,TRUE,2024-03-03,2024-W09,1317.1451583180462,1315.86558742209,1314.58725959465,1.0009724176300279,extrapolated,ari_archive,2024-03-13
ARI incidence,LV,TRUE,2024-03-10,2024-W10,1297.5809801314344,1281.30945175681,1265.24196662858,1.0126991402056036,extrapolated,ari_archive,2024-03-20
ARI incidence,LV,TRUE,2024-03-17,2024-W11,1048.532919019611,1037.66672417638,1026.9131382825,1.0104717580221685,extrapolated,ari_archive,2024-03-27
ARI incidence,LV,TRUE,2024-03-24,2024-W12,1042.0379388246438,977.353781619178,916.684871879751,1.0661829507614973,extrapolated,ari_archive,2024-04-03
ARI incidence,LV,TRUE,2024-03-31,2024-W13,940.1201559468634,893.104258487655,848.439650488535,1.0526432351121284,extrapolated,ari_archive,2024-04-10
ARI incidence,LV,TRUE,2024-04-07,2024-W14,924.5597649207315,901.094254341799,878.22430308485,1.0260411277353816,extrapolated,ari_archive,2024-04-17
ARI incidence,LV,TRUE,2024-04-14,2024-W15,983.39217405938,981.93,980.47,1.0014890817669075,extrapolated,ari_archive,2024-04-24
ARI incidence,LV,TRUE,2024-04-21,2024-W16,985.7451554655796,981.88,978.03,1.0039364845659131,extrapolated,ari_archive,2024-05-01
ARI incidence,LV,TRUE,2024-10-13,2024-W41,1533.820383701325,1440.80958303118,1353.43895322669,1.0645545405621675,extrapolated,syndromic,2024-10-23
ARI incidence,LV,TRUE,2024-10-20,2024-W42,1402.513593491955,1431.46874615805,1461.02168330895,0.9797724171458099,extrapolated,syndromic,2024-10-30
ARI incidence,LV,TRUE,2024-10-27,2024-W43,1470.8124994605223,1396.39490340597,1325.74255860171,1.0532926580246307,extrapolated,syndromic,2024-11-06
ARI incidence,LV,TRUE,2024-11-03,2024-W44,1430.2193837874793,1457.39738638347,1485.09184389084,0.9813516870210448,extrapolated,syndromic,2024-11-13
ARI incidence,LV,TRUE,2024-11-10,2024-W45,1387.8360246466186,1414.65645083794,1441.99519133175,0.9810410321350923,extrapolated,syndromic,2024-11-20
ARI incidence,LV,TRUE,2024-11-17,2024-W46,1454.3997079528774,1399.75242877073,1347.15845385266,1.0390406746642606,extrapolated,syndromic,2024-11-27
ARI incidence,LV,TRUE,2024-11-24,2024-W47,1350.9526196235252,1338.16462570245,1325.49768176207,1.0095563682341118,extrapolated,syndromic,2024-12-04
ARI incidence,LV,TRUE,2024-12-01,2024-W48,1426.362779573798,1381.84160214179,1338.71006784147,1.03221872706901,extrapolated,syndromic,2024-12-11
ARI incidence,LV,TRUE,2024-12-08,2024-W49,1496.8198255189768,1436.29033362052,1378.20857746622,1.0421429362027923,extrapolated,syndromic,2024-12-18
ARI incidence,LV,TRUE,2024-12-15,2024-W50,1433.2666943473262,1436.41901709651,1439.57827305551,0.9978054295357665,extrapolated,syndromic,2024-12-25
ARI incidence,LV,TRUE,2024-12-29,2024-W52,1485.9872000525968,1429.07397475745,1374.34052275603,1.0398252478881003,extrapolated,syndromic,2025-01-08
ARI incidence,LV,TRUE,2025-01-12,2025-W02,1334.157807622962,1182.0465828626,1047.27800270237,1.1286846279712517,extrapolated,syndromic,2025-01-22
ARI incidence,LV,TRUE,2025-01-19,2025-W03,782.9745685002912,681.9714286,593.997619,1.1481046502309296,extrapolated,syndromic,2025-01-29
ARI incidence,LV,TRUE,2025-01-26,2025-W04,1984.851211519436,1886.83948915555,1793.66757426186,1.051944917904887,extrapolated,syndromic,2025-02-05
ARI incidence,LV,TRUE,2025-02-02,2025-W05,1676.732242484554,1604.50794077039,1535.39466037849,1.0450133650815634,extrapolated,syndromic,2025-02-12
ARI incidence,LV,TRUE,2025-02-09,2025-W06,1348.9166783865905,1386.51142740173,1425.15395436799,0.9728853666315674,extrapolated,syndromic,2025-02-19
ARI incidence,LV,TRUE,2025-02-16,2025-W07,1645.9954422347314,1689.03048639236,1733.1906946775,0.9745208600411064,extrapolated,syndromic,2025-02-26
ARI incidence,LV,TRUE,2025-02-23,2025-W08,1543.0104446657153,1644.1467944478,1751.91210859147,0.9384870316180913,extrapolated,syndromic,2025-03-05
ARI incidence,LV,TRUE,2025-03-02,2025-W09,1819.3339217974903,1846.49206000211,1874.05560177883,0.9852920362925428,extrapolated,syndromic,2025-03-12
ARI incidence,LV,TRUE,2025-03-09,2025-W10,2119.8966582354687,1874.66683260671,1657.80521405271,1.1308124843110217,extrapolated,syndromic,2025-03-19
ARI incidence,LV,TRUE,2025-03-30,2025-W13,1643.5668616869398,1494.05891909916,1358.15104683276,1.1000683043195678,extrapolated,syndromic,2025-04-09
ARI incidence,LV,TRUE,2025-04-06,2025-W14,1342.5491302974026,1354.56465026262,1366.68770649357,0.9911296076101735,extrapolated,syndromic,2025-04-16
ARI incidence,LV,TRUE,2025-04-13,2025-W15,1381.5360594971073,1369.68313398611,1357.93190096602,1.0086537719687787,extrapolated,syndromic,2025-04-23
ARI incidence,LV,TRUE,2025-04-20,2025-W16,914.245579608294,998.905927604978,1091.40593562604,0.9152469260046647,extrapolated,syndromic,2025-04-30
ARI incidence,LV,TRUE,2025-04-27,2025-W17,917.7475230585679,924.91403321188,932.136505235409,0.9922517013517189,extrapolated,syndromic,2025-05-07
ARI incidence,LV,TRUE,2025-05-04,2025-W18,854.0190698740382,910.304465131264,970.299432962472,0.9381686046666705,extrapolated,syndromic,2025-05-14
ARI incidence,LV,TRUE,2025-05-11,2025-W19,1086.0240152653687,962.279263134876,852.634349925621,1.1285954679386536,extrapolated,syndromic,2025-05-21
ARI incidence,LV,TRUE,2025-05-18,2025-W20,851.2258853785044,853.735719183765,856.252953217141,0.9970601747720482,extrapolated,syndromic,2025-05-28
ARI incidence,LV,TRUE,2025-06-01,2025-W22,916.0558374883965,930.737831633198,945.655139984018,0.984225424554799,extrapolated,syndromic,2025-06-11
ARI incidence,LV,TRUE,2025-06-08,2025-W23,1017.3972031416592,945.824878636002,879.287556801204,1.075671856516265,extrapolated,syndromic,2025-06-18
ARI incidence,LV,TRUE,2025-06-15,2025-W24,813.8266514966992,829.272728670891,845.011965696302,0.9813739477494361,extrapolated,syndromic,2025-06-25
ARI incidence,LV,TRUE,2025-10-12,2025-W41,1339.8196731561993,1345.73103564471,1351.66847940906,0.9956073224649391,extrapolated,syndromic,2025-10-22
ARI incidence,LV,TRUE,2025-10-19,2025-W42,1228.7481094023362,1221.61216769089,1214.51766788582,1.0058414134208684,extrapolated,syndromic,2025-10-29
ARI incidence,LV,TRUE,2025-10-26,2025-W43,1193.998448340964,1236.64648003495,1280.81784252547,0.9655131580588973,extrapolated,syndromic,2025-11-05
ARI incidence,LV,TRUE,2025-11-02,2025-W44,1036.882096246125,1088.49557718778,1142.67825227847,0.9525827371067481,extrapolated,syndromic,2025-11-12
ARI incidence,LV,TRUE,2025-11-09,2025-W45,1227.0830027447582,1153.16427012662,1083.69835693443,1.0641007829786653,extrapolated,syndromic,2025-11-19
ARI incidence,LV,TRUE,2025-11-16,2025-W46,1153.9985692836215,1198.02350576205,1243.72798941109,0.9632520261358103,extrapolated,syndromic,2025-11-26
ARI incidence,LV,TRUE,2025-11-23,2025-W47,1256.0676883288543,1244.20936069806,1232.46298558026,1.0095308137081858,extrapolated,syndromic,2025-12-03
ARI incidence,LV,TRUE,2025-11-30,2025-W48,1605.4436661060615,1522.23667514445,1443.34213904566,1.054661007923565,extrapolated,syndromic,2025-12-10
ARI incidence,LV,TRUE,2025-12-07,2025-W49,1771.4234399527606,1684.86302988525,1602.53238466225,1.0513753394383676,extrapolated,syndromic,2025-12-17
ARI incidence,LV,TRUE,2025-12-14,2025-W50,1451.806703774069,1586.13532008346,1732.89271021838,0.9153107464359836,extrapolated,syndromic,2025-12-24
ARI incidence,LV,TRUE,2025-12-21,2025-W51,1595.0982642459014,1575.22950561707,1555.60823491942,1.0126132468684612,extrapolated,syndromic,2025-12-31
ARI incidence,LV,TRUE,2025-12-28,2025-W52,1838.371068462809,1900.83100535637,1965.41306208943,0.9671407207071256,extrapolated,syndromic,2026-01-07
ARI incidence,LV,TRUE,2026-01-04,2026-W01,635.3214401081076,686.733831961958,742.306691052179,0.9251349074983422,extrapolated,syndromic,2026-01-14
ARI incidence,LV,TRUE,2026-01-11,2026-W02,1517.5691518038132,1358.01633334514,1215.23843538867,1.1174896166864614,extrapolated,syndromic,2026-01-21
ARI incidence,LV,TRUE,2026-01-18,2026-W03,1527.4597794265753,1572.76886102905,1619.42194716985,0.9711915191576029,extrapolated,syndromic,2026-01-28
ARI incidence,LV,TRUE,2026-01-25,2026-W04,1551.4708903481542,1557.68207336684,1563.91812233353,0.9960125476662518,extrapolated,syndromic,2026-02-04
ARI incidence,LV,TRUE,2026-02-01,2026-W05,1647.0013688145898,1587.3232,1529.80743608713,1.037596734436055,extrapolated,syndromic,2026-02-11
ARI incidence,LV,TRUE,2026-02-08,2026-W06,1700.546255258524,1700.8528,1701.1594,0.9998197699757,extrapolated,syndromic,2026-02-18
ARI incidence,LV,TRUE,2026-02-15,2026-W07,1533.2757609269509,1513.52009580533,1494.01897478748,1.0130527934028575,extrapolated,syndromic,2026-02-25
ARI incidence,LV,TRUE,2026-02-22,2026-W08,1789.5543938457572,1713.5519,1640.77723711073,1.0443537740793014,extrapolated,syndromic,2026-03-04
ARI incidence,LV,TRUE,2026-03-01,2026-W09,1668.1847856246775,1579.582,1495.6852,1.0560925520958555,extrapolated,syndromic,2026-03-11
ARI incidence,LV,TRUE,2026-03-08,2026-W10,1330.4677938553048,1340.4047,1350.41582222432,0.9925866373456509,extrapolated,syndromic,2026-03-18
ARI incidence,LV,TRUE,2026-03-15,2026-W11,1577.6563989036845,1361.26577367423,1174.5551869625,1.1589628046295377,extrapolated,syndromic,2026-03-25
ARI incidence,LV,TRUE,2026-03-22,2026-W12,1017.8836946861454,1040.33005391852,1063.2714,0.9784238096863321,extrapolated,syndromic,2026-04-01
ARI incidence,LV,TRUE,2026-03-29,2026-W13,1073.5037187898706,1107.36312645885,1142.29049455277,0.9694233925078797,extrapolated,syndromic,2026-04-08
ARI incidence,LV,TRUE,2026-04-05,2026-W14,948.4468176778089,1075.8623673006,1220.39508362487,0.8815689129990816,extrapolated,syndromic,2026-04-15
ARI incidence,LV,TRUE,2026-04-12,2026-W15,947.5187121214074,1087.06530956152,1247.16374688405,0.8716299782426129,extrapolated,syndromic,2026-04-22
ARI incidence,LV,TRUE,2026-04-19,2026-W16,952.7490086731312,994.449382280894,1037.97491775521,0.9580668716268722,extrapolated,syndromic,2026-04-29
ARI incidence,LV,TRUE,2026-04-26,2026-W17,941.4850108715725,1086.87651184984,1254.72050895138,0.8662299724089041,extrapolated,syndromic,2026-05-06
ARI incidence,LV,TRUE,2026-05-03,2026-W18,920.6277709793658,1068.40636072922,1239.90627659682,0.8616831617803267,extrapolated,syndromic,2026-05-13
ARI incidence,LV,TRUE,2026-05-10,2026-W19,1228.4157771350713,1237.77569254356,1247.20692583813,0.9924381166435294,extrapolated,syndromic,2026-05-20
ARI incidence,LV,TRUE,2026-05-17,2026-W20,609.7990247605425,697.903584130963,798.737605285788,0.8737582649326413,extrapolated,syndromic,2026-05-27
ARI incidence,LV,TRUE,2026-05-24,2026-W21,739.0452164622347,723.384108384619,708.05487486725394,1.0216497817633683,extrapolated,syndromic,2026-06-03
ARI incidence,LV,TRUE,2026-05-31,2026-W22,594.2513072757256,709.706517305596,847.59315552054,0.8373197832983179,extrapolated,syndromic,2026-06-10
ARI incidence,NL,TRUE,2023-12-10,2023-W49,189.42582393588003,189.42582393588,189.42582393588,1,extrapolated,ari_archive,2023-12-20
ARI incidence,NL,TRUE,2023-12-17,2023-W50,189.42582393588003,189.42582393588,189.42582393588,1,extrapolated,ari_archive,2023-12-27
ARI incidence,NL,TRUE,2023-12-24,2023-W51,189.42582393588003,189.42582393588,189.42582393588,1,extrapolated,ari_archive,2024-01-03
ARI incidence,NL,TRUE,2023-12-31,2023-W52,189.42582393588003,189.42582393588,189.42582393588,1,extrapolated,ari_archive,2024-01-10
ARI incidence,NL,TRUE,2026-02-01,2026-W05,156.15776338300913,157.28336,158.41707,0.9928435111190984,extrapolated,syndromic,2026-02-11
ARI incidence,NL,TRUE,2026-02-08,2026-W06,167.4142873798934,168.82915,170.25597,0.9916195596547951,extrapolated,syndromic,2026-02-18
ARI incidence,NL,TRUE,2026-02-15,2026-W07,181.36706392719964,179.59041,177.83116,1.009892810686271,extrapolated,syndromic,2026-02-25
ARI incidence,NL,TRUE,2026-02-22,2026-W08,171.757069459104,170.3832,169.02032,1.008063409180624,extrapolated,syndromic,2026-03-04
ARI incidence,NL,TRUE,2026-03-01,2026-W09,167.91379194893454,165.47119,163.06412,1.0147614938221847,extrapolated,syndromic,2026-03-11
ARI incidence,NL,TRUE,2026-03-08,2026-W10,151.4546520903075,149.29126,147.15877,1.0144910833380845,extrapolated,syndromic,2026-03-18
ARI incidence,NL,TRUE,2026-03-15,2026-W11,239.69411812613615,222.03067,205.66887,1.079554091000743,extrapolated,syndromic,2026-03-25
ARI incidence,NL,TRUE,2026-03-22,2026-W12,223.9227140937348,211.30354,199.39552,1.0597205995400498,extrapolated,syndromic,2026-04-01
ARI incidence,NL,TRUE,2026-03-29,2026-W13,225.57742140905032,221.371040669027,217.243097029754,1.0190014950795312,extrapolated,syndromic,2026-04-08
ARI incidence,NL,TRUE,2026-04-05,2026-W14,201.34026041000314,200.78304641613,200.227374525333,1.002775204400069,extrapolated,syndromic,2026-04-15
ARI incidence,NL,TRUE,2026-04-12,2026-W15,181.97034248718197,173.560725243199,165.539751891532,1.0484534576137496,extrapolated,syndromic,2026-04-22
ARI incidence,NL,TRUE,2026-04-19,2026-W16,219.78515064558627,211.91655247034,204.32966048435,1.037130644508515,extrapolated,syndromic,2026-04-29
ARI incidence,NL,TRUE,2026-04-26,2026-W17,190.66996487803064,190.277153528909,189.885151435488,1.0020644167827633,extrapolated,syndromic,2026-05-06
ARI incidence,NL,TRUE,2026-05-03,2026-W18,148.17669063841984,145.986014980409,143.827726736491,1.0150060651926471,extrapolated,syndromic,2026-05-13
ARI incidence,NL,TRUE,2026-05-10,2026-W19,151.989601472187,145.974868545179,140.198158560746,1.0412038934300982,extrapolated,syndromic,2026-05-20
ARI incidence,NL,TRUE,2026-05-17,2026-W20,120.96633242387422,126.885340637754,133.09397206773,0.9533515204819607,extrapolated,syndromic,2026-05-27
ARI incidence,NL,TRUE,2026-05-24,2026-W21,112.67379571346414,120.379747116871,128.61272156637,0.9359863134126245,extrapolated,syndromic,2026-06-03
ARI incidence,NL,TRUE,2026-05-31,2026-W22,123.27437368352929,125.548493277634,127.864564980468,0.9818865242048271,extrapolated,syndromic,2026-06-10
ARI incidence,NL,TRUE,2026-06-07,2026-W23,121.94021153433289,124.765217375738,127.655670520404,0.9773574246025836,extrapolated,syndromic,2026-06-17
ARI incidence,NL,TRUE,2026-08-02,2026-W31,105.13950670856403,110.6492538813,116.447734707615,0.9502052930366209,extrapolated,syndromic,2026-08-12
ARI incidence,NL,TRUE,2026-08-09,2026-W32,104.9696790675623,105.004918763405,105.040170289675,0.9996643995704425,extrapolated,syndromic,2026-08-19
ARI incidence,NL,TRUE,2026-08-16,2026-W33,101.11771643008132,101.238612835889,101.359653785516,0.9988058271204918,extrapolated,syndromic,2026-08-26
ARI incidence,NL,TRUE,2026-08-23,2026-W34,103.58451972613065,106.676970598921,109.86174465307,0.9710110733794904,extrapolated,syndromic,2026-09-02
ARI incidence,NL,TRUE,2026-08-30,2026-W35,79.25226483582527,82.7729337464463,86.4500033555696,0.9574659402383191,extrapolated,syndromic,2026-09-09
ARI incidence,NL,TRUE,2026-09-06,2026-W36,94.19731669353011,92.6217469683044,91.0725306472539,1.0170107968894704,extrapolated,syndromic,2026-09-16
ARI incidence,NL,TRUE,2026-09-13,2026-W37,92.6217469683044,92.6217469683044,91.0725306472539,1.0170107968894704,h1_nowcast,syndromic,2026-09-16
ARI incidence,PT,TRUE,2026-02-01,2026-W05,44.75612399412285,43.098137,41.50157,1.038470038603359,extrapolated,syndromic,2026-02-11
ARI incidence,PT,TRUE,2026-02-08,2026-W06,39.575406477525014,39.22801,38.883663,1.0088558271889148,extrapolated,syndromic,2026-02-18
ARI incidence,PT,TRUE,2026-02-15,2026-W07,42.738667566244516,37.571217,33.028553,1.1375374815844943,extrapolated,syndromic,2026-02-25
ARI incidence,PT,TRUE,2026-02-22,2026-W08,30.750601837312068,26.851732,23.4472,1.1451999385854175,extrapolated,syndromic,2026-03-04
ARI incidence,PT,TRUE,2026-03-01,2026-W09,25.750804550075337,25.509802,25.271055,1.0094474488698633,extrapolated,syndromic,2026-03-11
ARI incidence,PT,TRUE,2026-03-08,2026-W10,25.04041292233014,25.002659,24.964962,1.0015099962900005,extrapolated,syndromic,2026-03-18
ARI incidence,PT,TRUE,2026-03-15,2026-W11,31.05133330502294,32.32097,33.64252,0.9607178653679928,extrapolated,syndromic,2026-03-25
ARI incidence,PT,TRUE,2026-03-22,2026-W12,27.08807979051169,26.980558,26.873463,1.0039851581465329,extrapolated,syndromic,2026-04-01
ARI incidence,PT,TRUE,2026-03-29,2026-W13,18.82762796888448,17.841501,16.907024,1.055271525018241,extrapolated,syndromic,2026-04-08
ARI incidence,RO,TRUE,2023-12-10,2023-W49,629.2396742095489,627.91598006179,626.595070490829,1.0021080752676945,extrapolated,ari_archive,2023-12-20
ARI incidence,RO,TRUE,2023-12-17,2023-W50,811.1887332532731,818.161840648167,825.194889983509,0.991477105080616,extrapolated,ari_archive,2023-12-27
ARI incidence,RO,TRUE,2023-12-24,2023-W51,763.479939845065,752.955122620337,742.575393395742,1.0139780139726005,extrapolated,ari_archive,2024-01-03
ARI incidence,RO,TRUE,2023-12-31,2023-W52,879.5134614830224,873.24810475758,867.027380316481,1.0071747727722604,extrapolated,ari_archive,2024-01-10
ARI incidence,RO,TRUE,2024-01-07,2024-W01,631.0249052352997,662.286164347855,695.096120371094,0.9527979583518282,extrapolated,ari_archive,2024-01-17
ARI incidence,RO,TRUE,2024-01-14,2024-W02,663.1897260378043,660.65,658.12,1.0038442837172552,extrapolated,ari_archive,2024-01-24
ARI incidence,RO,TRUE,2024-01-21,2024-W03,844.1745312824786,832.970776766467,821.915716756868,1.0134503572376257,extrapolated,ari_archive,2024-01-31
ARI incidence,RO,TRUE,2024-01-28,2024-W04,1223.4099311685823,1263.87047471829,1305.66912705936,0.9679867958314912,extrapolated,ari_archive,2024-02-07
ARI incidence,RO,TRUE,2024-02-04,2024-W05,1087.95524752005,1095.2983600282,1102.69103459456,0.9932957879093683,extrapolated,ari_archive,2024-02-14
ARI incidence,RO,TRUE,2024-02-11,2024-W06,1149.8963616554336,1121.07442025771,1092.97489553477,1.0257092133019134,extrapolated,ari_archive,2024-02-21
ARI incidence,RO,TRUE,2024-02-18,2024-W07,1025.6293262128124,957.916631378909,894.674371354626,1.0706874613257646,extrapolated,ari_archive,2024-02-28
ARI incidence,RO,TRUE,2024-02-25,2024-W08,872.2565397044458,843.041097372054,814.804199804676,1.0346548257534103,extrapolated,ari_archive,2024-03-06
ARI incidence,RO,TRUE,2024-03-03,2024-W09,760.1683496666099,727.071699177396,695.416029852533,1.0455204769029782,extrapolated,ari_archive,2024-03-13
ARI incidence,RO,TRUE,2024-03-10,2024-W10,714.8233349689791,681.413952234044,649.566055813455,1.0490294961313915,extrapolated,ari_archive,2024-03-20
ARI incidence,RO,TRUE,2024-03-17,2024-W11,684.2533119127119,656.432584671801,629.743007036947,1.042381697512503,extrapolated,ari_archive,2024-03-27
ARI incidence,RO,TRUE,2024-03-31,2024-W13,947.9377321045866,940.54,933.2,1.0078654093441919,extrapolated,ari_archive,2024-04-10
ARI incidence,RO,TRUE,2024-04-07,2024-W14,866.6727409223722,845.984997645967,825.791077126021,1.0244540309035868,extrapolated,ari_archive,2024-04-17
ARI incidence,RO,TRUE,2024-04-14,2024-W15,1284.7298731435176,1238.85,1194.60857459843,1.037034243971036,extrapolated,ari_archive,2024-04-24
ARI incidence,RO,TRUE,2024-04-21,2024-W16,828.3342823728124,797.119309333855,767.080642241129,1.039159725116989,extrapolated,ari_archive,2024-05-01
ARI incidence,RO,TRUE,2024-10-13,2024-W41,911.3907048549411,891.010876484837,871.0867663947,1.022872704372034,extrapolated,syndromic,2024-10-23
ARI incidence,RO,TRUE,2024-10-20,2024-W42,1005.3134613073249,1010.17,1015.05,0.9951923550564011,extrapolated,syndromic,2024-10-30
ARI incidence,RO,TRUE,2024-10-27,2024-W43,1012.0162562804647,1040.40536611912,1069.59084810341,0.9727134146332295,extrapolated,syndromic,2024-11-06
ARI incidence,RO,TRUE,2024-11-03,2024-W44,856.8063855923775,876.193257349319,896.018793900127,0.9778737492050665,extrapolated,syndromic,2024-11-13
ARI incidence,RO,TRUE,2024-11-10,2024-W45,916.1073419951003,896.89,878.075783508241,1.0214266431726304,extrapolated,syndromic,2024-11-20
ARI incidence,RO,TRUE,2024-11-17,2024-W46,239.68274296144585,279.386601839548,325.667473273226,0.8578891807385086,extrapolated,syndromic,2024-11-27
ARI incidence,RO,TRUE,2024-11-24,2024-W47,707.3330935588028,717.02200179826,726.843626778567,0.9864872929768439,extrapolated,syndromic,2024-12-04
ARI incidence,RO,TRUE,2024-12-01,2024-W48,745.721983714778,714.250715215455,684.107610244345,1.0440619348765083,extrapolated,syndromic,2024-12-11
ARI incidence,RO,TRUE,2024-12-08,2024-W49,1047.579816600533,1027.99903966902,1008.78425568541,1.0190474661706082,extrapolated,syndromic,2024-12-18
ARI incidence,RO,TRUE,2024-12-15,2024-W50,1171.5476421777596,1050.73943001545,942.388777068337,1.1149744729390552,extrapolated,syndromic,2024-12-25
ARI incidence,RO,TRUE,2024-12-22,2024-W51,767.5730280692403,943.939461126311,1160.82988026913,0.8131591692897029,extrapolated,syndromic,2025-01-01
ARI incidence,RO,TRUE,2024-12-29,2024-W52,539.3925028238463,601.483891240616,670.722840098695,0.8967696569750172,extrapolated,syndromic,2025-01-08
ARI incidence,RO,TRUE,2025-01-05,2025-W01,361.9304579949022,389.954834065363,420.149145372801,0.9281343026875697,extrapolated,syndromic,2025-01-15
ARI incidence,RO,TRUE,2025-01-12,2025-W02,785.6250586589393,758.556708101992,732.420985130937,1.0356840171180821,extrapolated,syndromic,2025-01-22
ARI incidence,RO,TRUE,2025-01-19,2025-W03,965.607110055239,1029.85877568131,1098.38575835169,0.9376111879188819,extrapolated,syndromic,2025-01-29
ARI incidence,RO,TRUE,2025-01-26,2025-W04,1410.0599529432438,1624.98693925408,1872.67395775237,0.86773617613844,extrapolated,syndromic,2025-02-05
ARI incidence,RO,TRUE,2025-02-02,2025-W05,1517.9506985122482,1571.01720409396,1625.93887797423,0.9662215630462705,extrapolated,syndromic,2025-02-12
ARI incidence,RO,TRUE,2025-02-09,2025-W06,1455.0707985904987,1332.10828338173,1219.53686402968,1.0923066966422676,extrapolated,syndromic,2025-02-19
ARI incidence,RO,TRUE,2025-02-16,2025-W07,1321.9867917830895,1359.36793170201,1397.80607886966,0.9725010874192699,extrapolated,syndromic,2025-02-26
ARI incidence,RO,TRUE,2025-02-23,2025-W08,1233.4444923765577,1210.89,1188.74793406785,1.0186263759520326,extrapolated,syndromic,2025-03-05
ARI incidence,RO,TRUE,2025-03-02,2025-W09,1038.0266501596936,1041.36811289151,1044.72033196873,0.9967912761198943,extrapolated,syndromic,2025-03-12
ARI incidence,RO,TRUE,2025-03-09,2025-W10,887.0860545318297,879.500633929182,871.980075811323,1.0086246903185965,extrapolated,syndromic,2025-03-19
ARI incidence,RO,TRUE,2025-03-16,2025-W11,876.8306594244992,851.218524932557,826.354518287403,1.0300887888852885,extrapolated,syndromic,2025-03-26
ARI incidence,RO,TRUE,2025-03-23,2025-W12,985.7898116665563,967.784551753525,950.10815442428,1.018604615955492,extrapolated,syndromic,2025-04-02
ARI incidence,RO,TRUE,2025-03-30,2025-W13,901.9832337226262,911.104503733553,920.318012229078,0.9899887773866239,extrapolated,syndromic,2025-04-09
ARI incidence,RO,TRUE,2025-04-06,2025-W14,804.8600536968036,834.926022325839,866.11512095176,0.963989661568721,extrapolated,syndromic,2025-04-16
ARI incidence,RO,TRUE,2025-04-13,2025-W15,878.1039831803091,872.200128860276,866.335968581609,1.00676892163241,extrapolated,syndromic,2025-04-23
ARI incidence,RO,TRUE,2025-04-20,2025-W16,866.9998657317748,832.321406974419,799.030025135201,1.0416647444926552,extrapolated,syndromic,2025-04-30
ARI incidence,RO,TRUE,2025-04-27,2025-W17,484.4242051813594,549.105563343691,622.423315082098,0.8822059682505042,extrapolated,syndromic,2025-05-07
ARI incidence,RO,TRUE,2025-05-04,2025-W18,554.5577535491029,600.96513879895,651.256060780444,0.9227785735748438,extrapolated,syndromic,2025-05-14
ARI incidence,RO,TRUE,2025-05-11,2025-W19,525.422833022243,491.715031446163,460.169708954893,1.068551497148549,extrapolated,syndromic,2025-05-21
ARI incidence,RO,TRUE,2025-05-18,2025-W20,604.3974940798345,577.927888849298,552.617520723355,1.0458008788661146,extrapolated,syndromic,2025-05-28
ARI incidence,RO,TRUE,2025-05-25,2025-W21,593.417178109703,549.205437275044,508.287632139816,1.0805012802750482,extrapolated,syndromic,2025-06-04
ARI incidence,RO,TRUE,2025-06-01,2025-W22,558.7551071277354,556.495677872555,554.245385035985,1.0040601020727018,extrapolated,syndromic,2025-06-11
ARI incidence,RO,TRUE,2025-06-08,2025-W23,540.4770411177725,554.851528090371,569.608317843672,0.9740930929359233,extrapolated,syndromic,2025-06-18
ARI incidence,RO,TRUE,2025-06-15,2025-W24,486.36825608392365,529.560666386841,576.588821075703,0.9184372763226233,extrapolated,syndromic,2025-06-25
ARI incidence,RO,TRUE,2025-06-22,2025-W25,534.7130237234447,533.520131678159,532.329900857434,1.0022358894715624,extrapolated,syndromic,2025-07-02
ARI incidence,RO,TRUE,2025-06-29,2025-W26,515.1967459116798,532.087294586852,549.531594109273,0.968256057141362,extrapolated,syndromic,2025-07-09
ARI incidence,RO,TRUE,2025-07-06,2025-W27,552.4471534857643,549.189053408504,545.950168229984,1.0059325655838165,extrapolated,syndromic,2025-07-16
ARI incidence,RO,TRUE,2025-07-13,2025-W28,578.8808194566943,588.930734539032,599.155125592532,0.9829353190571661,extrapolated,syndromic,2025-07-23
ARI incidence,RO,TRUE,2025-07-20,2025-W29,382.17210679481997,372.256062160657,362.597304595431,1.026637698192497,extrapolated,syndromic,2025-07-30
